date,quote,rate_per_usd,source,retrieved_at
2016-01-13,JPY,118.10,ecb,2026-09-15
2016-01-13,KRW,1203.01,ecb,2026-09-15
2016-01-14,JPY,117.75,ecb,2026-09-15
2016-01-14,KRW,1212.49,ecb,2026-09-15
2016-01-15,JPY,117.10,ecb,2026-09-15
2016-01-15,KRW,1217.67,ecb,2026-09-15
2016-01-18,JPY,117.32,ecb,2026-09-15
2016-01-18,KRW,1209.55,ecb,2026-09-15
2016-01-19,JPY,117.89,ecb,2026-09-15
2016-01-19,KRW,1202.51,ecb,2026-09-15
2016-01-20,JPY,116.70,ecb,2026-09-15
2016-01-20,KRW,1216.15,ecb,2026-09-15
2016-01-21,JPY,116.98,ecb,2026-09-15
2016-01-21,KRW,1213.29,ecb,2026-09-15
2016-01-22,JPY,118.22,ecb,2026-09-15
2016-01-22,KRW,1196.18,ecb,2026-09-15
2016-01-25,JPY,118.42,ecb,2026-09-15
2016-01-25,KRW,1196.05,ecb,2026-09-15
2016-01-26,JPY,118.32,ecb,2026-09-15
2016-01-26,KRW,1203.12,ecb,2026-09-15
2016-01-27,JPY,118.40,ecb,2026-09-15
2016-01-27,KRW,1202.19,ecb,2026-09-15
2016-01-28,JPY,118.88,ecb,2026-09-15
2016-01-28,KRW,1207.34,ecb,2026-09-15
2016-01-29,JPY,121.11,ecb,2026-09-15
2016-01-29,KRW,1207.51,ecb,2026-09-15
2016-02-01,JPY,121.27,ecb,2026-09-15
2016-02-01,KRW,1204.00,ecb,2026-09-15
2016-02-02,JPY,120.74,ecb,2026-09-15
2016-02-02,KRW,1211.26,ecb,2026-09-15
2016-02-03,JPY,119.44,ecb,2026-09-15
2016-02-03,KRW,1216.38,ecb,2026-09-15
2016-02-04,JPY,117.34,ecb,2026-09-15
2016-02-04,KRW,1192.89,ecb,2026-09-15
2016-02-05,JPY,116.68,ecb,2026-09-15
2016-02-05,KRW,1190.76,ecb,2026-09-15
2016-02-08,JPY,116.30,ecb,2026-09-15
2016-02-08,KRW,1210.17,ecb,2026-09-15
2016-02-09,JPY,114.87,ecb,2026-09-15
2016-02-09,KRW,1207.05,ecb,2026-09-15
2016-02-10,JPY,114.97,ecb,2026-09-15
2016-02-10,KRW,1190.70,ecb,2026-09-15
2016-02-11,JPY,112.19,ecb,2026-09-15
2016-02-11,KRW,1201.05,ecb,2026-09-15
2016-02-12,JPY,112.70,ecb,2026-09-15
2016-02-12,KRW,1206.19,ecb,2026-09-15
2016-02-15,JPY,114.13,ecb,2026-09-15
2016-02-15,KRW,1209.44,ecb,2026-09-15
2016-02-16,JPY,113.76,ecb,2026-09-15
2016-02-16,KRW,1216.82,ecb,2026-09-15
2016-02-17,JPY,114.13,ecb,2026-09-15
2016-02-17,KRW,1228.66,ecb,2026-09-15
2016-02-18,JPY,113.83,ecb,2026-09-15
2016-02-18,KRW,1228.98,ecb,2026-09-15
2016-02-19,JPY,113.01,ecb,2026-09-15
2016-02-19,KRW,1233.50,ecb,2026-09-15
2016-02-22,JPY,113.23,ecb,2026-09-15
2016-02-22,KRW,1225.46,ecb,2026-09-15
2016-02-23,JPY,111.91,ecb,2026-09-15
2016-02-23,KRW,1230.19,ecb,2026-09-15
2016-02-24,JPY,111.88,ecb,2026-09-15
2016-02-24,KRW,1238.12,ecb,2026-09-15
2016-02-25,JPY,112.46,ecb,2026-09-15
2016-02-25,KRW,1239.45,ecb,2026-09-15
2016-02-26,JPY,113.05,ecb,2026-09-15
2016-02-26,KRW,1236.00,ecb,2026-09-15
2016-02-29,JPY,113.10,ecb,2026-09-15
2016-02-29,KRW,1237.64,ecb,2026-09-15
2016-03-01,JPY,113.08,ecb,2026-09-15
2016-03-01,KRW,1232.58,ecb,2026-09-15
2016-03-02,JPY,114.29,ecb,2026-09-15
2016-03-02,KRW,1229.08,ecb,2026-09-15
2016-03-03,JPY,113.96,ecb,2026-09-15
2016-03-03,KRW,1213.29,ecb,2026-09-15
2016-03-04,JPY,113.74,ecb,2026-09-15
2016-03-04,KRW,1203.08,ecb,2026-09-15
2016-03-07,JPY,113.62,ecb,2026-09-15
2016-03-07,KRW,1204.23,ecb,2026-09-15
2016-03-08,JPY,112.99,ecb,2026-09-15
2016-03-08,KRW,1205.90,ecb,2026-09-15
2016-03-09,JPY,112.67,ecb,2026-09-15
2016-03-09,KRW,1211.73,ecb,2026-09-15
2016-03-10,JPY,114.09,ecb,2026-09-15
2016-03-10,KRW,1200.05,ecb,2026-09-15
2016-03-11,JPY,113.77,ecb,2026-09-15
2016-03-11,KRW,1190.16,ecb,2026-09-15
2016-03-14,JPY,113.64,ecb,2026-09-15
2016-03-14,KRW,1186.05,ecb,2026-09-15
2016-03-15,JPY,112.85,ecb,2026-09-15
2016-03-15,KRW,1194.35,ecb,2026-09-15
2016-03-16,JPY,113.59,ecb,2026-09-15
2016-03-16,KRW,1194.85,ecb,2026-09-15
2016-03-17,JPY,111.64,ecb,2026-09-15
2016-03-17,KRW,1160.68,ecb,2026-09-15
2016-03-18,JPY,111.53,ecb,2026-09-15
2016-03-18,KRW,1158.00,ecb,2026-09-15
2016-03-21,JPY,111.74,ecb,2026-09-15
2016-03-21,KRW,1160.54,ecb,2026-09-15
2016-03-22,JPY,111.60,ecb,2026-09-15
2016-03-22,KRW,1161.30,ecb,2026-09-15
2016-03-23,JPY,112.80,ecb,2026-09-15
2016-03-23,KRW,1164.25,ecb,2026-09-15
2016-03-24,JPY,112.44,ecb,2026-09-15
2016-03-24,KRW,1167.48,ecb,2026-09-15
2016-03-29,JPY,113.57,ecb,2026-09-15
2016-03-29,KRW,1167.29,ecb,2026-09-15
2016-03-30,JPY,112.48,ecb,2026-09-15
2016-03-30,KRW,1142.41,ecb,2026-09-15
2016-03-31,JPY,112.34,ecb,2026-09-15
2016-03-31,KRW,1137.36,ecb,2026-09-15
2016-04-01,JPY,112.03,ecb,2026-09-15
2016-04-01,KRW,1150.96,ecb,2026-09-15
2016-04-04,JPY,111.57,ecb,2026-09-15
2016-04-04,KRW,1149.55,ecb,2026-09-15
2016-04-05,JPY,110.68,ecb,2026-09-15
2016-04-05,KRW,1158.77,ecb,2026-09-15
2016-04-06,JPY,110.38,ecb,2026-09-15
2016-04-06,KRW,1162.98,ecb,2026-09-15
2016-04-07,JPY,108.37,ecb,2026-09-15
2016-04-07,KRW,1159.89,ecb,2026-09-15
2016-04-08,JPY,108.56,ecb,2026-09-15
2016-04-08,KRW,1153.24,ecb,2026-09-15
2016-04-11,JPY,108.24,ecb,2026-09-15
2016-04-11,KRW,1147.10,ecb,2026-09-15
2016-04-12,JPY,108.32,ecb,2026-09-15
2016-04-12,KRW,1143.28,ecb,2026-09-15
2016-04-13,JPY,109.28,ecb,2026-09-15
2016-04-13,KRW,1149.00,ecb,2026-09-15
2016-04-14,JPY,109.39,ecb,2026-09-15
2016-04-14,KRW,1154.04,ecb,2026-09-15
2016-04-15,JPY,108.92,ecb,2026-09-15
2016-04-15,KRW,1147.75,ecb,2026-09-15
2016-04-18,JPY,108.19,ecb,2026-09-15
2016-04-18,KRW,1149.50,ecb,2026-09-15
2016-04-19,JPY,109.41,ecb,2026-09-15
2016-04-19,KRW,1126.05,ecb,2026-09-15
2016-04-20,JPY,109.15,ecb,2026-09-15
2016-04-20,KRW,1129.31,ecb,2026-09-15
2016-04-21,JPY,109.64,ecb,2026-09-15
2016-04-21,KRW,1132.86,ecb,2026-09-15
2016-04-22,JPY,110.86,ecb,2026-09-15
2016-04-22,KRW,1143.04,ecb,2026-09-15
2016-04-25,JPY,110.93,ecb,2026-09-15
2016-04-25,KRW,1146.54,ecb,2026-09-15
2016-04-26,JPY,111.15,ecb,2026-09-15
2016-04-26,KRW,1151.01,ecb,2026-09-15
2016-04-27,JPY,111.29,ecb,2026-09-15
2016-04-27,KRW,1149.72,ecb,2026-09-15
2016-04-28,JPY,108.15,ecb,2026-09-15
2016-04-28,KRW,1140.64,ecb,2026-09-15
2016-04-29,JPY,107.29,ecb,2026-09-15
2016-04-29,KRW,1141.39,ecb,2026-09-15
2016-05-02,JPY,106.56,ecb,2026-09-15
2016-05-02,KRW,1137.95,ecb,2026-09-15
2016-05-03,JPY,105.91,ecb,2026-09-15
2016-05-03,KRW,1144.22,ecb,2026-09-15
2016-05-04,JPY,106.58,ecb,2026-09-15
2016-05-04,KRW,1163.09,ecb,2026-09-15
2016-05-05,JPY,107.10,ecb,2026-09-15
2016-05-05,KRW,1166.14,ecb,2026-09-15
2016-05-06,JPY,106.97,ecb,2026-09-15
2016-05-06,KRW,1172.35,ecb,2026-09-15
2016-05-09,JPY,108.28,ecb,2026-09-15
2016-05-09,KRW,1173.64,ecb,2026-09-15
2016-05-10,JPY,109.12,ecb,2026-09-15
2016-05-10,KRW,1173.62,ecb,2026-09-15
2016-05-11,JPY,108.77,ecb,2026-09-15
2016-05-11,KRW,1168.19,ecb,2026-09-15
2016-05-12,JPY,109.32,ecb,2026-09-15
2016-05-12,KRW,1169.17,ecb,2026-09-15
2016-05-13,JPY,108.88,ecb,2026-09-15
2016-05-13,KRW,1172.81,ecb,2026-09-15
2016-05-16,JPY,108.86,ecb,2026-09-15
2016-05-16,KRW,1179.71,ecb,2026-09-15
2016-05-17,JPY,109.50,ecb,2026-09-15
2016-05-17,KRW,1176.59,ecb,2026-09-15
2016-05-18,JPY,109.39,ecb,2026-09-15
2016-05-18,KRW,1188.32,ecb,2026-09-15
2016-05-19,JPY,110.00,ecb,2026-09-15
2016-05-19,KRW,1190.94,ecb,2026-09-15
2016-05-20,JPY,110.36,ecb,2026-09-15
2016-05-20,KRW,1187.29,ecb,2026-09-15
2016-05-23,JPY,109.41,ecb,2026-09-15
2016-05-23,KRW,1185.72,ecb,2026-09-15
2016-05-24,JPY,109.74,ecb,2026-09-15
2016-05-24,KRW,1190.29,ecb,2026-09-15
2016-05-25,JPY,110.17,ecb,2026-09-15
2016-05-25,KRW,1181.73,ecb,2026-09-15
2016-05-26,JPY,110.07,ecb,2026-09-15
2016-05-26,KRW,1180.04,ecb,2026-09-15
2016-05-27,JPY,109.65,ecb,2026-09-15
2016-05-27,KRW,1179.24,ecb,2026-09-15
2016-05-30,JPY,111.19,ecb,2026-09-15
2016-05-30,KRW,1190.94,ecb,2026-09-15
2016-05-31,JPY,111.02,ecb,2026-09-15
2016-05-31,KRW,1188.91,ecb,2026-09-15
2016-06-01,JPY,109.24,ecb,2026-09-15
2016-06-01,KRW,1191.63,ecb,2026-09-15
2016-06-02,JPY,109.01,ecb,2026-09-15
2016-06-02,KRW,1188.19,ecb,2026-09-15
2016-06-03,JPY,108.90,ecb,2026-09-15
2016-06-03,KRW,1185.59,ecb,2026-09-15
2016-06-06,JPY,107.13,ecb,2026-09-15
2016-06-06,KRW,1165.74,ecb,2026-09-15
2016-06-07,JPY,107.65,ecb,2026-09-15
2016-06-07,KRW,1155.87,ecb,2026-09-15
2016-06-08,JPY,107.02,ecb,2026-09-15
2016-06-08,KRW,1152.56,ecb,2026-09-15
2016-06-09,JPY,106.43,ecb,2026-09-15
2016-06-09,KRW,1160.68,ecb,2026-09-15
2016-06-10,JPY,106.86,ecb,2026-09-15
2016-06-10,KRW,1164.31,ecb,2026-09-15
2016-06-13,JPY,106.06,ecb,2026-09-15
2016-06-13,KRW,1173.79,ecb,2026-09-15
2016-06-14,JPY,106.00,ecb,2026-09-15
2016-06-14,KRW,1179.74,ecb,2026-09-15
2016-06-15,JPY,106.22,ecb,2026-09-15
2016-06-15,KRW,1171.93,ecb,2026-09-15
2016-06-16,JPY,104.39,ecb,2026-09-15
2016-06-16,KRW,1177.55,ecb,2026-09-15
2016-06-17,JPY,104.27,ecb,2026-09-15
2016-06-17,KRW,1171.33,ecb,2026-09-15
2016-06-20,JPY,104.63,ecb,2026-09-15
2016-06-20,KRW,1158.04,ecb,2026-09-15
2016-06-21,JPY,104.64,ecb,2026-09-15
2016-06-21,KRW,1152.60,ecb,2026-09-15
2016-06-22,JPY,104.59,ecb,2026-09-15
2016-06-22,KRW,1150.07,ecb,2026-09-15
2016-06-23,JPY,105.70,ecb,2026-09-15
2016-06-23,KRW,1145.38,ecb,2026-09-15
2016-06-24,JPY,102.32,ecb,2026-09-15
2016-06-24,KRW,1171.96,ecb,2026-09-15
2016-06-27,JPY,101.65,ecb,2026-09-15
2016-06-27,KRW,1184.68,ecb,2026-09-15
2016-06-28,JPY,102.41,ecb,2026-09-15
2016-06-28,KRW,1168.78,ecb,2026-09-15
2016-06-29,JPY,102.66,ecb,2026-09-15
2016-06-29,KRW,1157.03,ecb,2026-09-15
2016-06-30,JPY,102.73,ecb,2026-09-15
2016-06-30,KRW,1151.58,ecb,2026-09-15
2016-07-01,JPY,102.64,ecb,2026-09-15
2016-07-01,KRW,1145.72,ecb,2026-09-15
2016-07-04,JPY,102.61,ecb,2026-09-15
2016-07-04,KRW,1148.17,ecb,2026-09-15
2016-07-05,JPY,101.83,ecb,2026-09-15
2016-07-05,KRW,1157.26,ecb,2026-09-15
2016-07-06,JPY,100.71,ecb,2026-09-15
2016-07-06,KRW,1164.60,ecb,2026-09-15
2016-07-07,JPY,100.99,ecb,2026-09-15
2016-07-07,KRW,1155.80,ecb,2026-09-15
2016-07-08,JPY,100.42,ecb,2026-09-15
2016-07-08,KRW,1157.10,ecb,2026-09-15
2016-07-11,JPY,102.48,ecb,2026-09-15
2016-07-11,KRW,1148.32,ecb,2026-09-15
2016-07-12,JPY,103.94,ecb,2026-09-15
2016-07-12,KRW,1146.14,ecb,2026-09-15
2016-07-13,JPY,104.61,ecb,2026-09-15
2016-07-13,KRW,1143.05,ecb,2026-09-15
2016-07-14,JPY,105.66,ecb,2026-09-15
2016-07-14,KRW,1131.35,ecb,2026-09-15
2016-07-15,JPY,105.71,ecb,2026-09-15
2016-07-15,KRW,1132.33,ecb,2026-09-15
2016-07-18,JPY,105.69,ecb,2026-09-15
2016-07-18,KRW,1137.79,ecb,2026-09-15
2016-07-19,JPY,106.21,ecb,2026-09-15
2016-07-19,KRW,1139.65,ecb,2026-09-15
2016-07-20,JPY,106.54,ecb,2026-09-15
2016-07-20,KRW,1141.43,ecb,2026-09-15
2016-07-21,JPY,106.26,ecb,2026-09-15
2016-07-21,KRW,1138.07,ecb,2026-09-15
2016-07-22,JPY,106.10,ecb,2026-09-15
2016-07-22,KRW,1136.00,ecb,2026-09-15
2016-07-25,JPY,106.21,ecb,2026-09-15
2016-07-25,KRW,1138.65,ecb,2026-09-15
2016-07-26,JPY,104.27,ecb,2026-09-15
2016-07-26,KRW,1135.96,ecb,2026-09-15
2016-07-27,JPY,105.75,ecb,2026-09-15
2016-07-27,KRW,1134.72,ecb,2026-09-15
2016-07-28,JPY,104.72,ecb,2026-09-15
2016-07-28,KRW,1128.20,ecb,2026-09-15
2016-07-29,JPY,103.33,ecb,2026-09-15
2016-07-29,KRW,1121.96,ecb,2026-09-15
2016-08-01,JPY,102.36,ecb,2026-09-15
2016-08-01,KRW,1107.32,ecb,2026-09-15
2016-08-02,JPY,101.60,ecb,2026-09-15
2016-08-02,KRW,1106.96,ecb,2026-09-15
2016-08-03,JPY,101.09,ecb,2026-09-15
2016-08-03,KRW,1117.27,ecb,2026-09-15
2016-08-04,JPY,101.17,ecb,2026-09-15
2016-08-04,KRW,1115.19,ecb,2026-09-15
2016-08-05,JPY,101.05,ecb,2026-09-15
2016-08-05,KRW,1109.47,ecb,2026-09-15
2016-08-08,JPY,102.45,ecb,2026-09-15
2016-08-08,KRW,1108.85,ecb,2026-09-15
2016-08-09,JPY,102.25,ecb,2026-09-15
2016-08-09,KRW,1105.49,ecb,2026-09-15
2016-08-10,JPY,101.12,ecb,2026-09-15
2016-08-10,KRW,1094.00,ecb,2026-09-15
2016-08-11,JPY,101.36,ecb,2026-09-15
2016-08-11,KRW,1100.13,ecb,2026-09-15
2016-08-12,JPY,101.96,ecb,2026-09-15
2016-08-12,KRW,1106.10,ecb,2026-09-15
2016-08-15,JPY,101.05,ecb,2026-09-15
2016-08-15,KRW,1099.34,ecb,2026-09-15
2016-08-16,JPY,99.81,ecb,2026-09-15
2016-08-16,KRW,1091.11,ecb,2026-09-15
2016-08-17,JPY,100.68,ecb,2026-09-15
2016-08-17,KRW,1111.17,ecb,2026-09-15
2016-08-18,JPY,100.34,ecb,2026-09-15
2016-08-18,KRW,1110.39,ecb,2026-09-15
2016-08-19,JPY,100.24,ecb,2026-09-15
2016-08-19,KRW,1120.56,ecb,2026-09-15
2016-08-22,JPY,100.59,ecb,2026-09-15
2016-08-22,KRW,1123.51,ecb,2026-09-15
2016-08-23,JPY,100.08,ecb,2026-09-15
2016-08-23,KRW,1116.22,ecb,2026-09-15
2016-08-24,JPY,100.24,ecb,2026-09-15
2016-08-24,KRW,1122.61,ecb,2026-09-15
2016-08-25,JPY,100.49,ecb,2026-09-15
2016-08-25,KRW,1116.32,ecb,2026-09-15
2016-08-26,JPY,100.38,ecb,2026-09-15
2016-08-26,KRW,1114.28,ecb,2026-09-15
2016-08-29,JPY,102.27,ecb,2026-09-15
2016-08-29,KRW,1123.28,ecb,2026-09-15
2016-08-30,JPY,102.32,ecb,2026-09-15
2016-08-30,KRW,1114.32,ecb,2026-09-15
2016-08-31,JPY,103.31,ecb,2026-09-15
2016-08-31,KRW,1117.19,ecb,2026-09-15
2016-09-01,JPY,103.71,ecb,2026-09-15
2016-09-01,KRW,1121.79,ecb,2026-09-15
2016-09-02,JPY,103.48,ecb,2026-09-15
2016-09-02,KRW,1115.80,ecb,2026-09-15
2016-09-05,JPY,103.30,ecb,2026-09-15
2016-09-05,KRW,1106.45,ecb,2026-09-15
2016-09-06,JPY,103.41,ecb,2026-09-15
2016-09-06,KRW,1105.62,ecb,2026-09-15
2016-09-07,JPY,101.66,ecb,2026-09-15
2016-09-07,KRW,1090.10,ecb,2026-09-15
2016-09-08,JPY,101.63,ecb,2026-09-15
2016-09-08,KRW,1089.65,ecb,2026-09-15
2016-09-09,JPY,102.81,ecb,2026-09-15
2016-09-09,KRW,1104.17,ecb,2026-09-15
2016-09-12,JPY,101.89,ecb,2026-09-15
2016-09-12,KRW,1115.56,ecb,2026-09-15
2016-09-13,JPY,102.23,ecb,2026-09-15
2016-09-13,KRW,1123.35,ecb,2026-09-15
2016-09-14,JPY,102.84,ecb,2026-09-15
2016-09-14,KRW,1125.99,ecb,2026-09-15
2016-09-15,JPY,102.17,ecb,2026-09-15
2016-09-15,KRW,1126.61,ecb,2026-09-15
2016-09-16,JPY,101.86,ecb,2026-09-15
2016-09-16,KRW,1125.64,ecb,2026-09-15
2016-09-19,JPY,101.79,ecb,2026-09-15
2016-09-19,KRW,1119.71,ecb,2026-09-15
2016-09-20,JPY,101.87,ecb,2026-09-15
2016-09-20,KRW,1119.81,ecb,2026-09-15
2016-09-21,JPY,100.89,ecb,2026-09-15
2016-09-21,KRW,1112.65,ecb,2026-09-15
2016-09-22,JPY,100.72,ecb,2026-09-15
2016-09-22,KRW,1101.90,ecb,2026-09-15
2016-09-23,JPY,100.78,ecb,2026-09-15
2016-09-23,KRW,1102.00,ecb,2026-09-15
2016-09-26,JPY,100.44,ecb,2026-09-15
2016-09-26,KRW,1106.47,ecb,2026-09-15
2016-09-27,JPY,100.29,ecb,2026-09-15
2016-09-27,KRW,1098.65,ecb,2026-09-15
2016-09-28,JPY,100.61,ecb,2026-09-15
2016-09-28,KRW,1097.34,ecb,2026-09-15
2016-09-29,JPY,101.49,ecb,2026-09-15
2016-09-29,KRW,1100.78,ecb,2026-09-15
2016-09-30,JPY,101.33,ecb,2026-09-15
2016-09-30,KRW,1101.84,ecb,2026-09-15
2016-10-03,JPY,101.37,ecb,2026-09-15
2016-10-03,KRW,1101.11,ecb,2026-09-15
2016-10-04,JPY,102.59,ecb,2026-09-15
2016-10-04,KRW,1109.36,ecb,2026-09-15
2016-10-05,JPY,103.16,ecb,2026-09-15
2016-10-05,KRW,1115.25,ecb,2026-09-15
2016-10-06,JPY,103.71,ecb,2026-09-15
2016-10-06,KRW,1116.87,ecb,2026-09-15
2016-10-07,JPY,103.63,ecb,2026-09-15
2016-10-07,KRW,1115.83,ecb,2026-09-15
2016-10-10,JPY,103.40,ecb,2026-09-15
2016-10-10,KRW,1111.65,ecb,2026-09-15
2016-10-11,JPY,103.71,ecb,2026-09-15
2016-10-11,KRW,1123.85,ecb,2026-09-15
2016-10-12,JPY,103.90,ecb,2026-09-15
2016-10-12,KRW,1124.92,ecb,2026-09-15
2016-10-13,JPY,103.72,ecb,2026-09-15
2016-10-13,KRW,1134.14,ecb,2026-09-15
2016-10-14,JPY,104.31,ecb,2026-09-15
2016-10-14,KRW,1132.58,ecb,2026-09-15
2016-10-17,JPY,104.11,ecb,2026-09-15
2016-10-17,KRW,1139.88,ecb,2026-09-15
2016-10-18,JPY,104.04,ecb,2026-09-15
2016-10-18,KRW,1126.42,ecb,2026-09-15
2016-10-19,JPY,103.37,ecb,2026-09-15
2016-10-19,KRW,1123.85,ecb,2026-09-15
2016-10-20,JPY,103.61,ecb,2026-09-15
2016-10-20,KRW,1126.93,ecb,2026-09-15
2016-10-21,JPY,103.77,ecb,2026-09-15
2016-10-21,KRW,1137.82,ecb,2026-09-15
2016-10-24,JPY,104.02,ecb,2026-09-15
2016-10-24,KRW,1133.31,ecb,2026-09-15
2016-10-25,JPY,104.53,ecb,2026-09-15
2016-10-25,KRW,1131.93,ecb,2026-09-15
2016-10-26,JPY,104.32,ecb,2026-09-15
2016-10-26,KRW,1135.85,ecb,2026-09-15
2016-10-27,JPY,104.69,ecb,2026-09-15
2016-10-27,KRW,1143.19,ecb,2026-09-15
2016-10-28,JPY,105.38,ecb,2026-09-15
2016-10-28,KRW,1145.40,ecb,2026-09-15
2016-10-31,JPY,105.03,ecb,2026-09-15
2016-10-31,KRW,1146.44,ecb,2026-09-15
2016-11-01,JPY,104.83,ecb,2026-09-15
2016-11-01,KRW,1141.44,ecb,2026-09-15
2016-11-02,JPY,103.31,ecb,2026-09-15
2016-11-02,KRW,1143.27,ecb,2026-09-15
2016-11-03,JPY,103.26,ecb,2026-09-15
2016-11-03,KRW,1144.29,ecb,2026-09-15
2016-11-04,JPY,102.98,ecb,2026-09-15
2016-11-04,KRW,1144.33,ecb,2026-09-15
2016-11-07,JPY,104.32,ecb,2026-09-15
2016-11-07,KRW,1143.27,ecb,2026-09-15
2016-11-08,JPY,104.78,ecb,2026-09-15
2016-11-08,KRW,1135.85,ecb,2026-09-15
2016-11-09,JPY,103.92,ecb,2026-09-15
2016-11-09,KRW,1152.83,ecb,2026-09-15
2016-11-10,JPY,106.84,ecb,2026-09-15
2016-11-10,KRW,1160.97,ecb,2026-09-15
2016-11-11,JPY,106.35,ecb,2026-09-15
2016-11-11,KRW,1164.89,ecb,2026-09-15
2016-11-14,JPY,107.89,ecb,2026-09-15
2016-11-14,KRW,1172.86,ecb,2026-09-15
2016-11-15,JPY,108.27,ecb,2026-09-15
2016-11-15,KRW,1165.95,ecb,2026-09-15
2016-11-16,JPY,109.56,ecb,2026-09-15
2016-11-16,KRW,1175.82,ecb,2026-09-15
2016-11-17,JPY,109.28,ecb,2026-09-15
2016-11-17,KRW,1176.79,ecb,2026-09-15
2016-11-18,JPY,110.03,ecb,2026-09-15
2016-11-18,KRW,1176.16,ecb,2026-09-15
2016-11-21,JPY,110.61,ecb,2026-09-15
2016-11-21,KRW,1177.08,ecb,2026-09-15
2016-11-22,JPY,110.90,ecb,2026-09-15
2016-11-22,KRW,1174.44,ecb,2026-09-15
2016-11-23,JPY,111.34,ecb,2026-09-15
2016-11-23,KRW,1177.33,ecb,2026-09-15
2016-11-24,JPY,113.23,ecb,2026-09-15
2016-11-24,KRW,1181.71,ecb,2026-09-15
2016-11-25,JPY,113.04,ecb,2026-09-15
2016-11-25,KRW,1177.33,ecb,2026-09-15
2016-11-28,JPY,112.63,ecb,2026-09-15
2016-11-28,KRW,1174.52,ecb,2026-09-15
2016-11-29,JPY,112.97,ecb,2026-09-15
2016-11-29,KRW,1173.77,ecb,2026-09-15
2016-11-30,JPY,113.29,ecb,2026-09-15
2016-11-30,KRW,1172.89,ecb,2026-09-15
2016-12-01,JPY,114.23,ecb,2026-09-15
2016-12-01,KRW,1168.38,ecb,2026-09-15
2016-12-02,JPY,113.89,ecb,2026-09-15
2016-12-02,KRW,1172.11,ecb,2026-09-15
2016-12-05,JPY,114.30,ecb,2026-09-15
2016-12-05,KRW,1172.19,ecb,2026-09-15
2016-12-06,JPY,113.92,ecb,2026-09-15
2016-12-06,KRW,1169.38,ecb,2026-09-15
2016-12-07,JPY,114.09,ecb,2026-09-15
2016-12-07,KRW,1162.69,ecb,2026-09-15
2016-12-08,JPY,113.93,ecb,2026-09-15
2016-12-08,KRW,1161.52,ecb,2026-09-15
2016-12-09,JPY,115.05,ecb,2026-09-15
2016-12-09,KRW,1171.51,ecb,2026-09-15
2016-12-12,JPY,115.79,ecb,2026-09-15
2016-12-12,KRW,1168.11,ecb,2026-09-15
2016-12-13,JPY,115.24,ecb,2026-09-15
2016-12-13,KRW,1166.71,ecb,2026-09-15
2016-12-14,JPY,114.98,ecb,2026-09-15
2016-12-14,KRW,1166.01,ecb,2026-09-15
2016-12-15,JPY,118.08,ecb,2026-09-15
2016-12-15,KRW,1186.13,ecb,2026-09-15
2016-12-16,JPY,118.19,ecb,2026-09-15
2016-12-16,KRW,1187.40,ecb,2026-09-15
2016-12-19,JPY,117.24,ecb,2026-09-15
2016-12-19,KRW,1188.79,ecb,2026-09-15
2016-12-20,JPY,118.13,ecb,2026-09-15
2016-12-20,KRW,1194.95,ecb,2026-09-15
2016-12-21,JPY,117.37,ecb,2026-09-15
2016-12-21,KRW,1193.62,ecb,2026-09-15
2016-12-22,JPY,117.64,ecb,2026-09-15
2016-12-22,KRW,1203.76,ecb,2026-09-15
2016-12-23,JPY,117.37,ecb,2026-09-15
2016-12-23,KRW,1203.90,ecb,2026-09-15
2016-12-27,JPY,117.39,ecb,2026-09-15
2016-12-27,KRW,1207.26,ecb,2026-09-15
2016-12-28,JPY,117.67,ecb,2026-09-15
2016-12-28,KRW,1213.32,ecb,2026-09-15
2016-12-29,JPY,116.75,ecb,2026-09-15
2016-12-29,KRW,1209.46,ecb,2026-09-15
2016-12-30,JPY,117.07,ecb,2026-09-15
2016-12-30,KRW,1204.21,ecb,2026-09-15
2017-01-02,JPY,117.46,ecb,2026-09-15
2017-01-02,KRW,1207.69,ecb,2026-09-15
2017-01-03,JPY,118.20,ecb,2026-09-15
2017-01-03,KRW,1206.96,ecb,2026-09-15
2017-01-04,JPY,117.51,ecb,2026-09-15
2017-01-04,KRW,1199.48,ecb,2026-09-15
2017-01-05,JPY,116.54,ecb,2026-09-15
2017-01-05,KRW,1191.11,ecb,2026-09-15
2017-01-06,JPY,116.00,ecb,2026-09-15
2017-01-06,KRW,1191.20,ecb,2026-09-15
2017-01-09,JPY,116.64,ecb,2026-09-15
2017-01-09,KRW,1204.19,ecb,2026-09-15
2017-01-10,JPY,116.25,ecb,2026-09-15
2017-01-10,KRW,1200.98,ecb,2026-09-15
2017-01-11,JPY,116.29,ecb,2026-09-15
2017-01-11,KRW,1200.22,ecb,2026-09-15
2017-01-12,JPY,113.95,ecb,2026-09-15
2017-01-12,KRW,1175.58,ecb,2026-09-15
2017-01-13,JPY,114.35,ecb,2026-09-15
2017-01-13,KRW,1173.86,ecb,2026-09-15
2017-01-16,JPY,114.13,ecb,2026-09-15
2017-01-16,KRW,1183.36,ecb,2026-09-15
2017-01-17,JPY,113.35,ecb,2026-09-15
2017-01-17,KRW,1168.86,ecb,2026-09-15
2017-01-18,JPY,113.51,ecb,2026-09-15
2017-01-18,KRW,1171.60,ecb,2026-09-15
2017-01-19,JPY,114.58,ecb,2026-09-15
